Label	rev_id	comment	year	logged_in	ns	sample	split
0	203684624.0	"  ==Speedy deletion of Myst fight klub==  A tag has been placed on Myst fight klub requesting that it be speedily deleted from Wikipedia. This has been done under section A7 of the criteria for speedy deletion, because the article appears to be about a band, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not indicate the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable, as well as our subject-specific notability guideline for musical topics.   If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or ""db"" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.      "	2008	True	user	random	train
0	431740373.0	"  == The passage on foreign language education is unclear ==  English is compulsory throughout the state in secondary schools, but it is not always the first foreign language; pupils at Gymnasium are often required to learn Latin as their first foreign language. In some states, foreign language education starts in the Grundschule (primary school). For example, in North Rhine-Westphalia, English is started in the third year; Brandenburg starts with either English or Polish, and Baden-Württemberg starts English in the first year.  I'm a bit unclear on the sentence starting ""For example,"". Convention requires this to offer examples related to the immediately preceding sentence (foreign language education in Grundschule (primary or elementary school)), but after reading it I started wondering whether these were actually examples relating to the preceding sentence (i.e. English not always being the first foreign language).   "	2011	True	article	random	dev
0	328612214.0	. What you say here is not helping at all	2009	True	article	blocked	train
0	88458628.0	  Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. If you feel that the edit I reverted should not have been reverted, please contact me.    	2006	True	user	random	train
1	238100089.0	  Instead of being an asshole, why don't you actually make an effort to help?   	2008	True	user	blocked	train
0	327751061.0	  == SEIU Local 1 Canada ==  A forum that is supposed to resolve some of the issues regarding this article can be found here: Wikipedia:Articles_for_deletion/SEIU_Local_1_Canada. Regards,   	2009	True	user	random	test
0	575209335.0	 :Ease of use for the readers?  Or the editors?   	2013	True	article	random	dev
0	227787648.0	  ==Is game action adventure?== 	2008	True	article	random	train
0	120611904.0	  :I you mistagged this one as it does not meet the criteria of no assertion of importance. Fair mistake to make though given the volume of rubbish new articles we see here. Please keep up the good work tagging the dross for deletion ! -   	2007	True	user	random	train
0	372621652.0	"  :::As I said, the general re-work (to me) is fine, and WP policy and recommendation is that valid additions or re-works should NOT be undone or reverted, and most of the time I stick to that...(it's NOT my article or anyone else's)  :::but the problem is that you had removed the name ""Mormon"" (or LDS) completely, as a good EXAMPLE of how RCC does NOT (officially) consider some professed ""Christian"" groups as ""separated brethren"".   Remember, this is a WikiPEDIA article, and NOT a dictionary definition or stub, so the thing, if anything, should be ADDED TO, and NOT taken away from.   :::In other words, if you were to ELABORATE AND EXPAND on the article, I'd be your biggest fan probably, but it seems that 99% of the stuff you've done (on this article at least) is REMOVING REMOVING DELETING TAGGING TAGGING REMOVING SUPPRESSING ERASING GETTING RID OF REMOVING...and it gets a bit annoying and unnerving, that even WELL-SOURCED THINGS, like the Mormon matter, gets removed by you.    It was bad enough that you manuevered the removal about ""Anti-Catholic rejection of 'separated brethren' concept"" cuz arguably it was not very well-sourced, but the Mormon thing (which IS a big thing in Roman Catholic positions and apologetics) to be obscured by you too?    Why?   If, as you say, you couldn't care less?    By the way, can you FINALLY tell me if you're male or female?   I've been curious, and also, I'd like to address you as ""sir"" or ""ma'am"", instead of some vague thing.....I have a feeling you're a woman, but I'm not sure...     Can you tell me maybe?   (if you don't want to say, I'll understand...but just wondering.)   "	2010	True	article	blocked	train
1	490097814.0	  == Go to hell ==  Fuck you	2012	False	user	blocked	test
1	58317261.0	  == What's up my nigger? ==  Promoting yourself on Wikipedia is a bad idea. You should probably go somewhere else. Maybe you could post some hand-drawn posters in your ghetto?    	2006	True	user	blocked	train
0	236048954.0	" :::No big; tempers flare and the ""Enter"" button is dangerously big. (I usually reserve the term ""bitey"" for violations of the ""Don't bite the noobs"" rule, though.)   |   "	2008	True	user	random	train
1	67375555.0	   Excuse me OMNI person... are you sure you have taken in this situation? have you seen SEX WITH COUSINS on the page? is there a source? looks phoney...?!!!! nothing on GOOGLE!!?? HELLO MCFLY!! haha.. ok... maybe you guys are all in on it..   	2006	False	user	blocked	train
